4164531281.88529	4022757993.78422	3899458679.64533	3757883311.89715	3568771991.40337	3313474938.86821	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568
4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4443500550.05052	3807285261.71434	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3242384211.02539	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568
4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4743276318.35037	3776222682.23967	3187972905.6568	3187972905.6568	3187972905.6568	3305794006.13465	3327306259.43703	3233769877.18833	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3206938323.5582	3301624301.99623	3424975759.37883	3532677564.47779	3589294159.44557	3575382311.42494	3480655406.22399	3320345089.42625	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3271296599.8051	3297459194.3203	3228123585.16301	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3204791176.51085	3341106958.82597	3434684453.89063	3450810459.5795	3385139328.81677	3267325929.8898	3204409252.74686	3307539838.71411	3608460226.71387	4033926248.21188	4464829332.60186	4786116946.28087	4790919052.0436	4734773849.47902	4442282384.81612	4130735507.59726	3914446322.01389	3897998459.39563	4141293995.61656	4477819207.09925	4611627018.25183	4403193183.74784	4014058477.64148	3609543878.92163	3301573731.40274	3187972905.6568	3200578293.42994	3367673609.80658	3590006309.555	3745385660.45424	3662707128.87567	3274230019.4055	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3367993269.8624	3663110865.48728	4035944645.55985	4446561897.48542	4684928770.66405	4487425472.90389	3981018470.20755	3568730118.34945	3453853833.77511	3549084728.32182	3696887890.80954	3790292053.59218	3855892878.23902	3944281773.82677	4113440929.78051	4439989596.19916
4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4788191014.42209	4480882786.3351	4685015933.17743	4790919052.0436	4790919052.0436	4790919052.0436	4730782364.42	4711727356.50331	4744099464.9856	4754750044.4155	4759125988.07471	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4669591641.08177	4313419023.33382	4047746828.03928	3931774559.65195	3920613376.60796	3912887264.25496	3835452505.02339	3708799261.93031	3571534982.33463	3464382556.00326	3431809098.63856	3510639478.54251	636277370.480946	206167571.285607	108118113.681	68945723.7496423	230763835.304694	4606899537.45529	4790631558.17376	4790919052.0436	4790919052.0436	4790919052.0436	4612659440.03434	4398898651.44032	4338537848.4318	4394833875.96267	4463084424.03736	4475683465.80493	4476148563.7181	4524035334.03935	4611757229.05233	4664725349.95474	4627489550.03192	4576957860.83425	4627778201.41932	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4739255863.77721	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4107760576.53802	3448726082.47694	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3221884715.7424	3453357259.1203	3700478754.51896	3955321232.96783	4201689843.95729	4441366452.92975	4722071615.38879	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436
4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	60155208.6358224	15150562.9990409	14999999.9983201	14999999.9983201	14999999.9983201	14999999.9983201	14999999.9983201	39643324.5637852	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4483989824.45291	3998180994.90247	3706955727.38815	3575788533.42611	3603065096.37862	3791661782.72179	4099717694.29889	4465156669.94091	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	1851841793.03721	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436
4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	1348019054.42184	32119513.3205852	24544746.2388092	59040546.8906156	768871410.703713	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	230961712.32976	14999999.9983201	14999999.9983201	14999999.9983201	14999999.9983201	14999999.9983201	14999999.9983201	15880625.0563858	27411497.4305825	51925703.9240446	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	387116374.544177	119887954.109929	49635898.4632125	24052194.2361586	15622014.1348611	15402148.1208307	36029418.0255362	72181139.3589529	42386632.1166267	15186528.5933039	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436
4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	217940871.063082	43922322.5123566	7066911808.74911	7147816343.1545	75458008.3622713	70276340.4826804	55855978.5228989	18957879.6525295	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	2928064008.76352	7418126015.28354	7705120060.14932	7653294269.42791	7632034915.12947	7654707490.00878	7711103447.29717	7686122445.98122	7562864142.57884	7084347745.02491	131693003.034654	623148246.611556	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4368868628.2522	17457589.9093833	28787547.7088417	23820301.4281011	373158853.793668	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	1582860207.84267	27756918.6759004	36561253.142833	45968675.0400831	50127456.5410043	25205622.6633662	25452388.8614831	19911152.5370365	29218306.3521721	31852282.7411848	41546540.7018576	52529503.6693134	58292520.9821339	56981781.4004807	55705413.6151652	85615626.122083	1140753951.71315	4790919052.0436	4790919052.0436	4790919052.0436	123966424.671805	17678051.009731	24830131.8502242	33112752.3907105	41799983.127219	58608647.0996109	7070595597.88399	7136404148.91791	7189970385.15085	7227907381.13995	7216349805.71923	7088700492.49966	39329693.9411547	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436
4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4517203225.63911	242284337.31888	18929074.0197667	38842515.5951724	3607884289.47339	7234421144.19806	7692637112.82196	7750979323.83278	7640141428.94797	7302538346.3251	7056433249.87481	7009913180.7147	128521794.743189	26702850.6074712	207500040.856622	228223406.571554	16606598.9575222	15693996.7333294	707121941.382714	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	2923565417.32777	700877837.702004	849797573.907027	15355323.0659491	189261171.924455	7559564547.65151	7795570601.3875	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7827185468.41706	7600519168.38682	7082225583.68649	524352257.938127	37251436.0980799	25292558.1871273	26879945.7754841	25393120.841915	19742088.785357	198465425.756922	542806967.134269	2736653889.2437	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	1006689136.37044	584489219.545871	1027491653.35219	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	3025808783.73764	1085513344.22652	482102123.933943	236107019.113302	17951861.4182633	26518173.8455675	51587118.2840578	207870951.589068	7009913180.7147	7009913180.7147	7009913180.7147	972889313.106679	91596936.188431	45643494.2537357	36140948.5066485	32324629.8235421	29504924.1691461	29002972.1976337	33141280.0306933	54417219.0318493	288883338.641955	7009913180.7147	7009913180.7147	7009913180.7147	7009913180.7147	7009913180.7147	7009913180.7147	7009913180.7147	7151170297.375	7150448311.10368	23101832.9946884	14999999.9983201	14999999.9983201	14999999.9983201	14999999.9983201	19542466.6014181	7030253850.37802	38110127.5561328	21579311.685859	53002384.900824	7184722402.64779	7416670335.08606	7495553208.63437	7498466481.4861	7521843773.93348	7618130187.17577	7725890879.34055	7815788890.01939	7874135628.81381	7890604903.84057	7844543570.40228	7705300344.87563	7375222039.80145	133139746.681247	21153581.0786771	277607477.819361	274927341.111586	15545341.4798218	15581574.8865014	1162893199.35517
26059164.4504671	358794836.921653	2244643159.59948	1743696585.29397	329825632.364205	21366189.0347006	50486053.2609798	206248108.540742	2508731738.61824	7009913180.7147	7009913180.7147	7299083656.26783	7772683933.69255	7970711039.89238	7970711039.89238	7970711039.89238	7843082996.80883	7690177794.76328	7385868692.76123	7112004676.18209	7009913180.7147	4404225051.24888	3049455218.49467	7009913180.7147	7009913180.7147	469842894.285272	104896055.156374	51589203.9350835	36900811.176498	32856940.5194003	35082497.7226023	46781703.5506857	87685891.1541179	231238586.267128	473286986.758411	408669547.042072	7009913180.7147	7398571994.60201	7702227737.71897	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7895757505.61224	7600519168.38682	7113334546.75901	7009913180.7147	7009913180.7147	7009913180.7147	7009913180.7147	7009913180.7147	5392634393.63381	7016228827.92598	7066242604.50117	7088023898.89087	7080878928.83724	7062417841.09183	7046690215.18708	7026228357.15987	557141377.880332	361137552.9534	202964100.875796	152375168.32965	149780973.450624	174255915.815532	228912119.284528	349596420.620839	685217159.667417	2721575837.09821	7009913180.7147	7009913180.7147	7045723851.42504	7167940781.14072	7351784019.67874	7496061929.14145	7488576926.44096	7354606698.26756	7215415012.83246	7157157656.36532	7160125439.9951	7183082581.39694	7196047844.63179	7182938797.65166	7136707076.49876	7108090801.87606	7173034939.52406	7351352244.10832	7678593782.14045	7672252239.4022	7389290015.42628	7305099608.71511	7396732927.4187	7592921993.51109	7600519168.38682	7600519168.38682	7557597177.7886	7402715951.3391	7314056904.84724	7309599565.60754	7392042849.86885	7515228018.02006	7600519168.38682	7454777963.30603	7339929652.92607	7488424773.31709	7600519168.38682	7752779806.77578	7817343765.8804	7834442617.01061	7887827948.82866	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7821764069.54565	7599505689.68382	7296284135.90438	7168776094.99471	7153968683.44947	7182891675.67793	7188221482.34554	7102942848.74053
7086363174.26758	1036949221.61337	251815658.665001	277196493.18862	1202663449.75683	7072299990.54841	7227975742.45388	7366656231.50824	7436479066.09002	7443888661.42584	7545558377.66696	7765061411.99801	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7901852595.89004	7716375242.4042	7450919160.9372	7307583796.70743	7319419794.1705	7412896407.22767	7496451436.62005	7529680199.13396	7529340487.33501	7512427745.26574	7477195959.03699	7415600014.68941	7336857288.79116	7280404903.70156	7283095571.94255	7327839566.15225	7361048053.63855	7374061923.98775	7526042716.65009	7613233732.22666	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7916289165.94816	7604902054.63292	7358324862.82169	7284289841.30793	7351193784.06548	7429131784.83529	7486340829.40183	7542451484.43495	7600519168.38682	7600519168.38682	7600519168.38682	7600519168.38682	7600519168.38682	7600519168.38682	7600519168.38682	7575044328.92475	7512572304.05048	7461592725.56685	7450554931.57747	7472045076.20567	7497422540.18537	7506466823.40276	7507280140.64487	7513287641.41694	7529415870.60318	7551361495.19391	7578921582.65373	7600519168.38682	7600519168.38682	7608645184.72339	7675323927.0691	7663387930.87631	7600519168.38682	7600519168.38682	7600519168.38682	7600519168.38682	7600519168.38682	7600519168.38682	7600519168.38682	7600519168.38682	7652416072.85588	7762962906.67848	7926044196.55176	7970711039.89238	7970711039.89238	7927908435.90089	7817464498.81146	7805565739.4368	7856716185.82223	7901801512.83376	7906113954.53075	7888786181.40866	7871715638.71391	7859878521.35261	7849244597.4389	7830426791.35736	7779535784.89946	7674407154.69794	7600519168.38682	7600519168.38682	7691442052.40044	7937450644.23593	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7893886265.7768	7653118772.18652	7600519168.38682	7600519168.38682	7600519168.38682	7600519168.38682	7600519168.38682
