3713310426.25622	7093096556.00151	7116520234.10549	4462397555.26495	4567355032.87003	4073801417.86134	4504032048.85954	4288851966.30685	2557102985.23925	3736182491.36635	3034694407.2689	3521055539.13266	4542596124.37491	15476640.8120627	15428423.4780049	15493828.3086509	3272664288.1742
10035568366.5992	10549379416.2946	10711302799.9089	11277205973.9205	10195794617.8597	10165855667.9794	10071085087.9582	10155600608.6296	10070689514.8709	9994387132.45062	9956884349.6828	9989565277.03864	11270263515.5765	10066184611.8995	10245549740.2886	10311416089.7994	10110700499.7191
19396042.4661396	29085698.8616908	24320525.1670954	31093833.3266723	16740798.9117466	22656626.2248888	16966039.040086	45277185.3271886	62639753.9203703	71177261.2300542	17432857.9360429	19343390.6505335	18174079.2371553	19092288.2245621	90194396.5780607	25402893.975497	27359879.0331418
25486291048.6306	25482075344.1507	25459097874.1144	25435746583.104	25214029492.4332	25356092519.0911	25274012793.8496	196418354.775579	1260530739.77785	853563278.469751	19034380881.1846	19079373174.7998	19655665165.1069	19885490799.3375	643468682.724589	19894603150.1004	20183036558.0436
31283241435.7219	31355192438.0873	30388097956.3073	29434462742.8342	27446649740.6926	29239845319.3381	29504741697.3058	29024587340.2401	27966279725.6973	26144146663.4435	25202907740.9376	25202907740.9376	25202907740.9376	25202907740.9376	24245575019.0978	25202907740.9376	25473339048.1424
32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	31111307453.1364	25897777834.8961	25888070504.1377	25777143618.679	25920685161.5012	26021604256.8934	26031338934.4481	26180204378.8951
32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	28957448878.0661	29425731807.2148	28688682619.7618	29942073173.9967	29927710192.2673	30424822857.7701	32623550761.2408
32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023	32871191129.8023
