3654771946.72661	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3203355850.98824	3427871434.12482	3383163542.47913	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568	3187972905.6568
4790919052.0436	4066732548.76955	3526815320.61277	3474756834.25337	3650744912.64962	3788477184.84943	3879421375.21019	3821329539.93106	3617951053.42833	3474227613.93358	3564881327.51192	3687973308.59836	5107079145.7192	5050378590.84093	4923006524.14048	4842855215.70236	4836709714.26265	4855981719.99989	4859459873.00269	4804473584.77761	4824122678.59792	4924940492.67842	4898234472.61025	4800470207.894	3786514196.43532	3781278000.27822	3838319520.31275	3831913126.26948	3846424504.34859	3828685808.72671	3733008496.95615	3728789353.60057	3488376053.45015	3290030084.36973	3399042047.56462	3506843872.77883	3344117885.37463	3343982767.00859	3592710080.42761	3581396841.84355	3581525165.4078	3984220784.36489	4568142945.68917	4672460713.21208	4790919052.0436	4790919052.0436	4790919052.0436	4288340791.58756	3737895071.8122	3595486485.34995	3380490442.40804	3187972905.6568	3417625212.01591	3621033720.50233	3617151631.13246	3532842181.12414	3423982395.09098	3726584079.02176	4258410593.80064	4453674720.19448	4287463667.44176	4582084213.23942	4775016357.74742	4621294093.31888	4616097433.57542
6558878616.42106	6293863564.22758	5610730416.3078	5936706780.15843	5984200828.36159	5822255120.77478	5554074762.53435	5628967019.66094	5562636477.30445	4872761303.58481	5161644259.45358	6154569532.58053	6199792989.69416	6199792989.69416	6199792989.69416	6199792989.69416	6199792989.69416	6199792989.69416	6199792989.69416	6199792989.69416	6199792989.69416	6199792989.69416	6199792989.69416	6199792989.69416	6131164036.4964	6165244707.94523	6083144488.62807	5469860320.89536	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4889841405.12181	5307782757.10718	4895991066.0711	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4696636617.47958	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4825985130.92631	5002278259.0533	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436	4790919052.0436
7740902262.46716	7670922476.89272	7746368703.98236	7779628041.14526	7798686865.20252	7760946389.31712	7718762721.10116	7780666968.11098	7733192577.98106	7224578419.89532	7612190332.56767	7781766537.17615	7813227904.46652	7795239712.71754	7746958859.19026	7702748245.96499	7666785269.58544	7643519720.93736	7657679788.28157	7678646479.29168	7717419777.78252	7791191915.79648	7853153074.74004	7850019970.62421	7806239433.81669	7785563990.34045	7777628981.69944	7686187855.07539	7037002231.01039	6344120453.34892	6350870144.09433	6529845133.14035	7109665195.9089	7247370129.0159	7077935913.00353	6494893010.20494	6273636060.92599	6280098124.17499	6340716958.48254	6402731596.49271	7117614611.89957	7168015091.79127	7145015209.42196	7134157681.18777	7062314961.28481	6354277399.88276	4849618067.79824	4902634355.47554	6305285858.68845	6541052904.01499	6455581252.16485	6367998065.45525	6570300362.59862	6593850258.00392	6512722005.12167	7069862648.13719	7212805101.11119	7306222537.47174	7120101382.16226	6372458371.90991	6233612938.65469	6203537291.39172	4906996609.63404	4863236850.96193	4893700778.93859
7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7927805917.59896	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7817724843.21993	7615478122.77109	7280587262.02076	7657211782.62081	7829255594.94915	7936267219.3201	7816324397.70117	7618153387.50697	7261634404.62469	7337498734.5185	7461216982.40685	7687562060.53701	7802365218.48715	7869236160.30888	7872593676.35278	7847399065.70978	7764779105.48473	7627947991.58992	7310939205.36885	7267790736.97448	7274609322.03098	7372939589.66825	7632837956.4016	7717818243.10706	7735675945.74585	7738946667.48951	7741234488.84025	7770522551.57161	7860669483.35822	7917635778.75377	7819650510.54947	7652152471.28273	7216189510.24081	7270022892.56957	7601106298.42877	7620096108.01436	7607491611.5061
7766576267.01213	7790540305.13671	7411632965.4967	7167995952.88058	7281917424.41637	7653182927.06014	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7578944903.31823	7214521699.51357	7309605607.37755	7311395236.31887	7224741226.16359	7204084895.65069	7327843686.47373	7541082283.28634	7558156729.26922	7507320914.74303	7561895702.1153	7626714702.53233	7664095322.38204	7624076873.81314	7517063993.69358	7510340276.81418	7933236554.7472	7970711039.89238	7970711039.89238	7965170995.17695	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7880996065.09132	7891297339.94594	7962817180.9522	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7895997671.36805	7880782177.13294	7853815697.68251	7895543916.16629	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7951405760.78998	7947154254.67836	7970711039.89238	7970711039.89238	7970711039.89238
7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7103959511.94723	7154873055.91588	7238159660.25896	7755971397.3172	7398217056.15442	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7794077121.90872	7970711039.89238	7970711039.89238	7970711039.89238	7692478530.33902	7328423210.78475	7535536274.51375	7970711039.89238	7970711039.89238	7921268477.19814	7627662616.59343	7505318832.5757	7261469521.15582	7149023335.58735	7305400728.01805	7566080332.15509	7853947103.3562	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7858126653.28768	7746978530.29122	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238	7970711039.89238
7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7476459781.461	7475024455.47205	7236912224.32563	7018774124.27034	7018774124.27034	7018774124.27034	7158286522.29386	7264779718.88777	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7260415545.33018	7492957021.45857	7389635832.15772	7200468005.31029	7081235848.59634	7073425507.64764	7171716581.87309	7328103495.43768	7381846605.73939	7306927130.80766	7138189245.55532	7018774124.27034	7018774124.27034	7114079547.98756	7608218081.45127	7851724783.73472	7898562361.74109	7846630626.6199	7316632958.53175	11137922677.9942
7018774124.27034	7018774124.27034	7018774124.27034	7079161368.34921	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7381308677.53029	7616624355.96812	7780799041.92882	7969770366.56283	8144989896.49817	7908298832.52684	7627822728.43795	7775473932.44436	8179344362.76036	8370625214.22301	8090474909.86089	7731834729.4852	7820801314.33035	8069734880.05418	8243544694.8716	8166700763.69193	7883693405.24552	7846469194.37828	8274475113.37417	8699047868.48226	8660576318.93923	8663403254.55734	8506358550.6276	8237617994.69061	7887462229.00671	7313676998.21665	7018774124.27034	7190435300.18399	7620424579.30129	7675179497.65214	7873399953.94419	7971100138.04316	7800906258.15283	8171593904.43995	11077780074.3294	11497291898.8669	12624643316.7141	13147528113.3191
10757492082.9949	10730170542.2062	10801902978.7871	10848484845.4749	10807208087.3379	10755952124.3595	10921872024.9663	9472655526.08473	8422329313.39178	7837223923.58144	7680363376.11751	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7561287689.09957	10415428722.5231	11121514259.7571	10886483242.6676	10713717838.8519	10580491648.6211	10408668288.9635	10172902806.111	10378353251.1771	10421495567.2983	10304447331.9539	10046935571.2276	10418578978.4186	10276291118.1497	10176390056.253	10195323289.4831	10256257439.9128	10279454933.4244	10280184140.1653	10331402695.9377	10381223535.4747	10353763800.2883	10273664667.6077	10067445231.5113	10080192313.0828	10403868156.023	10322416897.6314	10404330918.3589	10529783765.8906	10517941544.7998	10223441240.3215	10326115923.4343	10106666546.1342	10621449545.3641	10741788178.1791	10571566078.7113	11918746621.5772	13251192651.5797	13251192651.5797	13251192651.5797
12207798819.89	12007566011.8573	11986201279.1909	12074383671.0032	12109224198.0611	11905635262.4801	11594083081.7276	11209122880.459	10628884363.1382	10717724420.4764	10748929191.9787	9483677151.76227	7018774124.27034	7018774124.27034	7585798129.93552	7316283101.57325	7018774124.27034	7018774124.27034	7018774124.27034	7018774124.27034	7956481818.7432	7708979046.41735	7455303264.79167	7037957307.76928	8171878714.31794	10893092466.5862	10822887107.127	11989816558.664	12395316850.7468	12522309977.1318	12768301044.0124	13158571955.0966	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	12973736005.5968	12796287527.9634	13009423635.1985	13151544253.7862	13107888461.5315	12968481408.6102	12774243823.7707	12530204938.6016	12514793851.6417	12787771300.7063	13162000750.9378	13251192651.5797	13251192651.5797	13247062375.3397	12872525710.1808	12413581324.8559	12332252220.0226	12885830620.1221	13251192651.5797	13251192651.5797	13251192651.5797	12985701650.19	12561843114.2161	13010585130.542	13251192651.5797	13251192651.5797	13251192651.5797	15619123948.8523
13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13203801032.1854	12391482067.3062	10352521306.0358	10963315405.7716	11097580095.5724	10892665762.7442	11001219431.8904	9900147075.82764	8651121152.37984	11266963476.4861	10858088216.5665	10713084703.9729	10774106350.8064	10596039200.1268	10684462544.2227	10404184900.6137	11876882583.6829	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13251192651.5797	13653777073.7166	17021192909.4515	17429600458.8504
